-2.000000000000000000e+00,7.794590978987980634e+01
-1.800000000000000044e+00,7.124079317098949105e+01
-1.600000000000000089e+00,7.313301209593191743e+01
-1.399999999999999911e+00,1.061138410795247182e+02
-1.199999999999999956e+00,7.690692767233122140e+01
-1.100000000000000089e+00,7.496674317208817229e+01
-1.000000000000000000e+00,7.541463918815134093e+01
-9.000000000000000222e-01,1.036696837652125396e+02
-8.000000000000000444e-01,9.065190895268460736e+01
-5.999999999999999778e-01,1.214513749757315964e+02
-4.000000000000000222e-01,1.281682241616072133e+02
-2.000000000000000111e-01,9.446208771166857332e+01
-1.000000000000000056e-01,2.710961601728922687e+02
1.000000000000000056e-01,9.913695982546778396e+01
2.000000000000000111e-01,1.047061947700567544e+02
4.000000000000000222e-01,8.329270188510417938e+01
5.999999999999999778e-01,9.902657502994406968e+01
8.000000000000000444e-01,9.258444354066159576e+01
9.000000000000000222e-01,1.266758477048133500e+02
1.000000000000000000e+00,7.990874257771065459e+01
1.100000000000000089e+00,6.724067338759778067e+01
1.199999999999999956e+00,7.446624665689887479e+01
1.399999999999999911e+00,1.073503384312498383e+03
1.600000000000000089e+00,7.948881483182776719e+01
1.800000000000000044e+00,7.202657908492255956e+01
2.000000000000000000e+00,1.090577362190233544e+02
