 (-2.000000000000000000e+00+0.000000000000000000e+00j), (-6.601412987597359461e+01+6.918508160042979527e-15j), (-6.601412987597431936e+01+7.105405466267636810e-15j), (-6.396277661223280120e+01+4.246230985781660375e-15j), (-6.396277661223252409e+01-2.817586124289151920e-15j), (-6.213743467730868986e+01+3.769445273475965508e-15j), (-6.413539823844890009e+01+5.940927967828326327e-15j)
 (-1.800000000000000044e+00+0.000000000000000000e+00j), (-6.026416543288280536e+01+3.835761824005878571e-16j), (-6.026416543288301852e+01-3.442950164588750279e-15j), (-5.843258080041312041e+01+3.504214357677411468e-16j), (-5.859816294530391900e+01-2.972359012972707370e-15j), (-5.682120708259103736e+01+3.524036176185561173e-15j), (-5.842054483654716535e+01-9.158508183899789034e-17j)
 (-1.600000000000000089e+00+0.000000000000000000e+00j), (-5.462871596572977495e+01+7.690112747906116772e-16j), (-5.462874763826669522e+01+3.401411455141814234e-15j), (-5.317846064939012507e+01-4.936411580505876572e-15j), (-5.304166015233095521e+01-3.046603324559505925e-16j), (-5.294780988212845330e+01-1.704736883340746134e-13j), (-5.304164907854384836e+01-2.475941920116062153e-15j)
 (-1.399999999999999911e+00+0.000000000000000000e+00j), (-4.915857091793261446e+01-1.621320270667150747e-15j), (-4.915865553421722467e+01-3.554874917577093424e-15j), (-4.792833533398763990e+01-6.773786934983073934e-15j), (-4.788638808589877272e+01+1.355669596848031578e-15j), (-4.783795226981845872e+01+2.593818172400008670e-16j), (-4.787792367001880223e+01-1.431459894134421871e-13j)
 (-1.199999999999999956e+00+0.000000000000000000e+00j), (-4.394079907360307402e+01+1.111469706902765584e-15j), (-4.394079907360199400e+01+3.411698811079416341e-16j), (-4.293695887283569590e+01+6.378638806599690863e-17j), (-4.306675023502221222e+01-2.127480888168864362e-15j), (-4.293695887284231816e+01+4.541771272425506887e-15j), (-4.306665010214686617e+01+4.150475530005041475e-16j)
 (-1.100000000000000089e+00+0.000000000000000000e+00j), (-4.147259857153677842e+01+8.705162383977095896e-16j), (-4.147259857154375595e+01+1.866329423702591434e-15j), (-4.079675524560143884e+01+3.366500448972028742e-15j), (-4.058575641361257169e+01-2.272824187296919353e-15j), (-4.077521651747751008e+01-1.278004302980549288e-15j), (-4.058576898563715929e+01+4.300313811062818850e-15j)
 (-1.000000000000000000e+00+0.000000000000000000e+00j), (-3.913980727051185937e+01+6.233634630919692145e-17j), (-3.913984696683814235e+01+3.515514650561957842e-18j), (-3.837393800142959321e+01+3.560215347145931365e-15j), (-3.865884435107476946e+01+3.148428029449575581e-15j), (-3.865967535214307560e+01-6.928912406919451202e-15j), (-3.863155594131320925e+01+9.920407779219779701e-15j)
 (-9.000000000000000222e-01+0.000000000000000000e+00j), (-3.699573187370739902e+01-1.378534573626311051e-15j), (-3.699570963095991516e+01-1.971459762103651368e-15j), (-3.635719462361575438e+01+4.813398890395316227e-15j), (-3.670160425448961661e+01-5.273938195616536798e-15j), (-3.670533681871429366e+01-4.088629085661353082e-15j), (-3.635724489951930138e+01+4.868843248227232188e-15j)
 (-8.000000000000000444e-01+0.000000000000000000e+00j), (-3.513555720967881513e+01+8.225549756561526261e-16j), (-3.513530810355549505e+01-1.336465144592192328e-17j), (-3.463804038806122776e+01+5.929245896541879724e-16j), (-3.501288810861281320e+01-4.492944833066345640e-15j), (-3.501286872615676771e+01-1.003673813678663605e-14j), (-3.463790222056539392e+01-1.560848687140081374e-15j)
 (-5.999999999999999778e-01+0.000000000000000000e+00j), (-3.285295526971129476e+01-4.020585055542120423e-15j), (-3.285295526971118107e+01-4.517951236063441451e-16j), (-3.258078329157751085e+01+5.253433398896206920e-15j), (-3.234916563558084590e+01-2.828856501067506712e-16j), (-3.258078329164633402e+01+4.756955187182098099e-15j), (-3.262082136337789251e+01-3.893249584360741814e-15j)
 (-4.000000000000000222e-01+0.000000000000000000e+00j), (-3.173468449568332872e+01-1.280613538052014758e-15j), (-3.119164571243885575e+01-8.742071214766899151e-16j), (-3.168026143788153703e+01+2.354081458257645204e-15j), (-3.109321133610463406e+01+6.947628278467936635e-16j), (-3.118279857229624241e+01+1.503926543135269092e-14j), (-3.117844848097917776e+01-8.598057518488410354e-15j)
 (-2.000000000000000111e-01+0.000000000000000000e+00j), (-3.117316260192065158e+01-1.120954200374128856e-16j), (-3.038365083650140264e+01+2.456470897299745780e-15j), (-3.038345375499477186e+01-1.231013078101348291e-14j), (-3.035437357275895565e+01-1.174228601598562024e-14j), (-3.117275091038029089e+01-1.595005531178306619e-15j), (-3.115263370271264876e+01-2.658834400591970545e-15j)
 (-1.000000000000000056e-01+0.000000000000000000e+00j), (-3.104269411667725720e+01+1.095920636726834815e-15j), (-3.104269411667720391e+01+1.123679672273289076e-16j), (-3.013978745536059733e+01-4.731695920638981177e-15j), (-3.014473687255233258e+01+9.431232839208701967e-14j), (-3.103767173370683352e+01+6.738446861662723392e-15j), (-3.014322229593742009e+01+1.575766145690596633e-14j)
 (1.000000000000000056e-01+0.000000000000000000e+00j), (-3.104269411667713996e+01-1.371698340527384958e-15j), (-3.104268937692467034e+01+1.778922842348412886e-15j), (-3.014478456751074376e+01+1.203884641010603970e-14j), (-3.013514775936442192e+01+1.323039471722828272e-14j), (-3.103765899794423788e+01+3.168207136787322927e-15j), (-3.014439777200898973e+01+8.120701998679693792e-14j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (-3.117316260192066579e+01-3.816781031366100682e-15j), (-3.038365083666076316e+01+1.782509360819944356e-15j), (-3.035237520472910688e+01+1.072372553123910401e-13j), (-3.117275106961249520e+01+1.769081591427053770e-15j), (-3.115279745950530810e+01+8.250047626069988503e-17j), (-3.038349511856991469e+01+9.749286519077203271e-15j)
 (4.000000000000000222e-01+0.000000000000000000e+00j), (-3.173468449568727578e+01-6.901151995300873293e-15j), (-3.119164570952143833e+01+5.201609067708680827e-16j), (-3.164853624964929324e+01+1.662455517145675648e-15j), (-3.109798553230739770e+01+2.862343121425478474e-15j), (-3.118399790818543238e+01-1.893519606718395947e-15j), (-3.168054260381630627e+01-2.855717865993382735e-15j)
 (5.999999999999999778e-01+0.000000000000000000e+00j), (-3.285295526971135160e+01-5.532459299761118817e-15j), (-3.285296557940997531e+01-5.472274336754065831e-16j), (-3.236917282459485534e+01-7.083273304670506031e-15j), (-3.258078329156294473e+01-2.060301295856245142e-15j), (-3.258078329169023846e+01+3.553063804935523538e-15j), (-3.263062474931448520e+01+1.890491846968744524e-15j)
 (8.000000000000000444e-01+0.000000000000000000e+00j), (-3.513550233792241784e+01-1.413848213013817515e-16j), (-3.513549915187041961e+01-4.767856928768190855e-17j), (-3.501287247530813573e+01-7.761350609987934842e-15j), (-3.501287247044586337e+01+3.876840597892349825e-15j), (-3.493947543219203311e+01-7.716326571189521312e-15j), (-3.493947542433874531e+01-7.135147018979122217e-15j)
 (9.000000000000000222e-01+0.000000000000000000e+00j), (-3.699573183572527313e+01+2.999343739196213115e-15j), (-3.699567933489269933e+01-1.586930471594396601e-15j), (-3.635719308625235158e+01-1.626885625124471102e-15j), (-3.658910356180295054e+01+5.387259603817446988e-15j), (-3.635719538963257946e+01+5.127144834663396052e-15j), (-3.666393298461640171e+01+1.936994137463129815e-15j)
 (1.000000000000000000e+00+0.000000000000000000e+00j), (-3.913981485703865104e+01-1.950378609331434124e-19j), (-3.913984698037396015e+01-5.124161838467277663e-15j), (-3.837394500897048744e+01-7.135498355606938916e-16j), (-3.837394560222416828e+01+3.057779336833165899e-15j), (-3.865884443315769659e+01-1.124969156571731172e-17j), (-3.865785687726815922e+01-2.171828184401428085e-15j)
 (1.100000000000000089e+00+0.000000000000000000e+00j), (-4.147259857154002560e+01+5.354834617517742902e-15j), (-4.147258440513724054e+01+2.279017975723113661e-16j), (-4.058576898568070135e+01+7.313540722135827473e-15j), (-4.079572228891712626e+01+3.038035936613078459e-17j), (-4.079680507400092182e+01+5.407332385235529227e-15j), (-4.058576898568048819e+01+4.380269782251266752e-15j)
 (1.199999999999999956e+00+0.000000000000000000e+00j), (-4.394079907360283954e+01-1.512781480652630376e-15j), (-4.293683140554169597e+01-2.011454447238359652e-15j), (-4.306656452548438807e+01-3.654044135472572406e-15j), (-4.393999672491550257e+01-8.140511824716785413e-15j), (-4.306578891114565266e+01+8.233628869944228963e-16j), (-4.293695887284081891e+01-7.627363069722940605e-15j)
 (1.399999999999999911e+00+0.000000000000000000e+00j), (-4.915857091793249367e+01-3.687707577388168875e-15j), (-4.915865553285109257e+01-2.851924069896221464e-16j), (-4.788586399955156736e+01+8.647116501698504325e-16j), (-4.792825755834304857e+01-1.649487116943066601e-16j), (-4.788718324731166121e+01-6.505965826298940192e-17j), (-4.792806029110420241e+01+6.120158097999535503e-16j)
 (1.600000000000000089e+00+0.000000000000000000e+00j), (-5.462871596573004496e+01+3.106109074590858936e-16j), (-5.462874763827443303e+01-3.047093619207528989e-15j), (-5.304170332291064227e+01+1.879561334471071793e-14j), (-5.304161533965996966e+01-1.544803846333530188e-15j), (-5.004795906657931681e+01+6.953162904512618691e-15j), (-5.294935937408118320e+01-1.380570844861293248e-13j)
 (1.800000000000000044e+00+0.000000000000000000e+00j), (-6.026416543288294747e+01-1.111492425661127561e-15j), (-6.026416543288283378e+01+4.173472256806714661e-16j), (-5.843260318455406832e+01+1.888882343007646597e-15j), (-5.859816294529262848e+01-1.207946461609023892e-15j), (-5.843258080041318436e+01-2.248268972336056495e-15j), (-5.859816294524460289e+01-1.527294958899514413e-14j)
 (2.000000000000000000e+00+0.000000000000000000e+00j), (-6.601412987597370829e+01-4.239133773542331015e-16j), (-6.601412987597402093e+01+3.553602155767681968e-15j), (-6.413539823844509158e+01-1.896209358251230089e-15j), (-6.396277661223268041e+01-7.505574744310270644e-15j), (-6.413539823844911325e+01+3.511298944762402860e-15j), (-6.396277661219673405e+01+6.941791156005604312e-16j)
