 (-2.000000000000000000e+00+0.000000000000000000e+00j), (-1.352487960102440923e+01-3.559176785447102863e-17j), (-1.326627308248512449e+01+3.168370404776777386e-16j), (-8.185642145104278455e+00+4.618158333953094400e-16j)
 (-1.800000000000000044e+00+0.000000000000000000e+00j), (-1.253176269220940142e+01+4.086931884714385795e-16j), (-1.219263450654926118e+01-6.055560051460507457e-18j), (-7.757553158803626836e+00-4.474430129586499221e-17j)
 (-1.600000000000000089e+00+0.000000000000000000e+00j), (-1.159548743290577733e+01+1.295733533302595771e-16j), (-1.114563406379644128e+01-2.659847031541833928e-16j), (-7.293577065745071586e+00+7.276041802799756758e-17j)
 (-1.399999999999999911e+00+0.000000000000000000e+00j), (-1.073329265543217304e+01-4.876077000534323783e-16j), (-1.013409475758524891e+01-1.439883598812240714e-16j), (-6.781354231702321655e+00+2.756498524088330011e-17j)
 (-1.199999999999999956e+00+0.000000000000000000e+00j), (-9.961926035224548670e+00-1.344327746278150212e-16j), (-9.170650173413623207e+00-7.399329940154215488e-17j), (-6.211060510530576728e+00-1.067955600792411673e-17j)
 (-1.000000000000000000e+00+0.000000000000000000e+00j), (-9.291502622129179656e+00+5.667136535667630197e-17j), (-8.273163042697023073e+00+1.502030758608777860e-16j), (-5.582575694955842494e+00-9.022746514320542240e-17j)
 (-8.000000000000000444e-01+0.000000000000000000e+00j), (-8.720456779387347979e+00+4.240669437132404270e-17j), (-7.465237160053659338e+00-1.305478004494402114e-16j), (-4.911786533088900342e+00+7.956428731140985562e-18j)
 (-5.999999999999999778e-01+0.000000000000000000e+00j), (-8.236634462339907259e+00+7.374134198995374408e-17j), (-6.772697004072197657e+00-1.599861552602574049e-16j), (-4.506802589375382695e+00-5.884243823800219519e-17j)
 (-4.000000000000000222e-01+0.000000000000000000e+00j), (-7.823400734173439730e+00+2.268327220130137623e-17j), (-6.212960618189668160e+00+6.221268432068681724e-17j), (-4.150984718457899625e+00-1.320104426885952136e-16j)
 (-2.000000000000000111e-01+0.000000000000000000e+00j), (-7.465186249494738746e+00+4.226587142799260732e-17j), (-5.783584387732533472e+00+3.202444533814844564e-18j), (-3.802831299408912180e+00+2.806888260279437861e-17j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-7.149839589678103735e+00-1.045291921341348831e-16j), (-5.464101615137752610e+00+2.122075858792383246e-18j), (-3.464101615137757051e+00+5.537990227666888498e-18j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (-6.868722899417157635e+00-3.272567508147358488e-16j), (-5.229199899461903556e+00-1.533958901673620064e-17j), (-3.296492303995262052e+00-5.720344129177589852e-17j)
 (4.000000000000000222e-01+0.000000000000000000e+00j), (-6.616025911480078570e+00+1.162475264981919281e-16j), (-5.058483013930175076e+00+6.582969422577461667e-17j), (-3.321673112112502935e+00-4.905338800823868550e-17j)
 (5.000000000000000000e-01+0.000000000000000000e+00j), (-6.499116962968254363e+00-5.585720286090484556e-17j), (-4.992811089358065502e+00+1.636480399914571932e-16j), (-3.345953538057350407e+00+2.119457596924166218e-17j)
 (5.999999999999999778e-01+0.000000000000000000e+00j), (-6.388072626382311547e+00+3.045759665529971819e-17j), (-4.938749342497914085e+00+1.189787695024587585e-16j), (-3.377963940954908040e+00-1.988160689124150831e-17j)
 (8.000000000000000444e-01+0.000000000000000000e+00j), (-6.182874193096994375e+00-4.650483373402872453e-17j), (-4.862899375139027924e+00-3.266237038697057908e-17j), (-3.465152207976589516e+00+3.467237389686301956e-17j)
 (1.000000000000000000e+00+0.000000000000000000e+00j), (-6.000000000000000888e+00-7.226827572977148016e-17j), (-4.828427124746190735e+00+2.041520215679356017e-18j), (-3.582575694955840717e+00+2.371622686422525240e-17j)
 (1.100000000000000089e+00+0.000000000000000000e+00j), (-5.917282343600903438e+00-9.697140681273601642e-18j), (-4.826868413165668059e+00-7.627524411804936367e-19j), (-3.651842448761528193e+00-2.307289837033492211e-18j)
 (1.300000000000000044e+00+0.000000000000000000e+00j), (-5.771311573569310127e+00-1.363724361598627713e-18j), (-4.856685670329914828e+00+7.853748289143667607e-17j), (-3.807866512921815882e+00+8.226667558049854263e-18j)
 (1.399999999999999911e+00+0.000000000000000000e+00j), (-5.709540635751773507e+00-1.386380596466150402e-16j), (-4.888874542857598371e+00+1.056568476737406987e-16j), (-3.892202318699341745e+00+2.359223530798751506e-17j)
 (1.600000000000000089e+00+0.000000000000000000e+00j), (-5.614689803127552281e+00-7.179706851133727072e-17j), (-4.989471219530592805e+00-6.081485880968798593e-17j), (-4.064290852740858995e+00+3.896420520968413754e-17j)
 (1.800000000000000044e+00+0.000000000000000000e+00j), (-5.571853466000525223e+00+3.724493840478410218e-17j), (-5.138693027219284559e+00+2.818219352541464883e-17j), (-4.222695240107816161e+00+3.097997775573920623e-18j)
 (2.000000000000000000e+00+0.000000000000000000e+00j), (-5.602504320341161304e+00+1.657932985437478550e-17j), (-5.333744736916134599e+00-3.130662837464432782e-17j), (-4.340547216099755801e+00-4.809414610611433609e-18j)
