 (-2.000000000000000000e+00+0.000000000000000000e+00j), (-3.076958870134094326e+01-1.759439145711325054e-16j), (-3.076228853779124250e+01+9.491467363311867755e-17j), (-2.514003109546545289e+01+3.506200952439707148e-17j)
 (-1.800000000000000044e+00+0.000000000000000000e+00j), (-2.830688569863194459e+01+6.211818475273364275e-16j), (-2.829185813603221789e+01+1.395840503948578206e-16j), (-2.363411648088079176e+01+2.762084579440097563e-16j)
 (-1.600000000000000089e+00+0.000000000000000000e+00j), (-2.594505062440616427e+01+2.422976341053308526e-16j), (-2.591171001246429029e+01-4.478630990824864106e-16j), (-2.223448457794656719e+01-4.516555255762310843e-16j)
 (-1.399999999999999911e+00+0.000000000000000000e+00j), (-2.374247418565353485e+01+3.192293125780619656e-16j), (-2.366345561554332022e+01+1.430173089377529346e-16j), (-2.090004827542830768e+01+9.408184597229052142e-17j)
 (-1.199999999999999956e+00+0.000000000000000000e+00j), (-2.180353739622106701e+01-2.758009180085710055e-17j), (-2.161200736318683013e+01+4.712200679819255605e-20j), (-1.954941050548529446e+01-1.906863473771150842e-17j)
 (-1.000000000000000000e+00+0.000000000000000000e+00j), (-2.024927444381842889e+01-4.477712245353154224e-17j), (-1.984551709663878682e+01+9.735613632499603382e-16j), (-1.809828212202421582e+01-8.080531110484328920e-17j)
 (-8.000000000000000444e-01+0.000000000000000000e+00j), (-1.906650224920230485e+01+2.998749395624999878e-16j), (-1.842231531383903587e+01+6.177758845953467764e-17j), (-1.675623064265903039e+01+3.875998605853208414e-16j)
 (-5.999999999999999778e-01+0.000000000000000000e+00j), (-1.812630888105187665e+01+6.423488191050553883e-17j), (-1.730322894560710978e+01+4.021600794532368547e-18j), (-1.587288118303705531e+01-3.693449332470829320e-17j)
 (-4.000000000000000222e-01+0.000000000000000000e+00j), (-1.733524222050061425e+01+1.844288179617739176e-16j), (-1.640602443590178439e+01+5.945428086417761532e-16j), (-1.513059610565621682e+01+1.697097958100846044e-16j)
 (-2.000000000000000111e-01+0.000000000000000000e+00j), (-1.664769739216050226e+01+6.529169462266591095e-16j), (-1.567335087639279223e+01-7.781095657372962388e-16j), (-1.451065766955679592e+01-2.178496324035852693e-16j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.604087919081530700e+01-2.307370270880970880e-16j), (-1.507293496610164851e+01-2.707585132722866984e-16j), (-1.399782326213069972e+01-7.633801350105890445e-17j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (-1.550248449082278057e+01+4.912649736937515661e-16j), (-1.458497250188107586e+01-2.921961324074799291e-16j), (-1.358119534480870527e+01-7.150028063967905174e-17j)
 (4.000000000000000222e-01+0.000000000000000000e+00j), (-1.502616161927759642e+01-3.285643787515474579e-16j), (-1.419694954206669912e+01+4.469806078411542450e-16j), (-1.333053574083620596e+01+5.285897375802451248e-17j)
 (5.000000000000000000e-01+0.000000000000000000e+00j), (-1.481058150381040761e+01+1.029589852025723792e-16j), (-1.403854503703555778e+01+8.515121271656706090e-16j), (-1.324922352388534108e+01-3.464839420845861843e-19j)
 (5.999999999999999778e-01+0.000000000000000000e+00j), (-1.461033175031536047e+01-3.673735313357029798e-17j), (-1.390424449595824541e+01+1.467130817472259400e-16j), (-1.319256548027773057e+01-5.669977570031901466e-17j)
 (8.000000000000000444e-01+0.000000000000000000e+00j), (-1.425997006564444902e+01+3.734493153960502888e-16j), (-1.371709375755396287e+01+1.969633871890869108e-17j), (-1.317503183647720277e+01+2.587756051747220299e-17j)
 (1.000000000000000000e+00+0.000000000000000000e+00j), (-1.400000000000000888e+01+7.055769229907094283e-17j), (-1.369551813004514784e+01-2.567537916713731968e-17j), (-1.337429972931203359e+01+3.016737730243914809e-16j)
 (1.100000000000000089e+00+0.000000000000000000e+00j), (-1.395466360838611308e+01-1.261354560539766875e-17j), (-1.383910643422576570e+01+1.535086838554664077e-16j), (-1.362890455234946074e+01-9.293479525738957352e-18j)
 (1.300000000000000044e+00+0.000000000000000000e+00j), (-1.492581962474984003e+01+2.089882429321339457e-17j), (-1.492582065842018935e+01-4.157688655550908572e-17j), (-1.408956905748491550e+01-4.142061965582203548e-17j)
 (1.399999999999999911e+00+0.000000000000000000e+00j), (-1.570487186237117427e+01+2.342102171420624735e-16j), (-1.570487187886035230e+01+2.439413554227108483e-16j), (-1.454090422372317448e+01+1.040266350915165925e-16j)
 (1.600000000000000089e+00+0.000000000000000000e+00j), (-1.741160605773126591e+01-1.374599635198448651e-18j), (-1.741160605868814315e+01+3.691970088733526490e-17j), (-1.566481349922882771e+01+3.839073028822524645e-16j)
 (1.800000000000000044e+00+0.000000000000000000e+00j), (-1.921629095698964917e+01+6.956621805091096765e-16j), (-1.921629095573221946e+01+1.175556993673831205e-15j), (-1.692375557454332125e+01+1.403307551359944102e-16j)
 (2.000000000000000000e+00+0.000000000000000000e+00j), (-2.107309548680850853e+01+7.199002061007747181e-16j), (-1.825728262638227406e+01+5.288653290396339358e-16j), (-2.107309548646579955e+01-3.627724068948643425e-16j)
