-2.000000000000000000e+00,2.420283599174581468e+00
-1.899999999999999911e+00,1.462224349495954812e+00
-1.799999999999999822e+00,1.382937814225442708e+00
-1.699999999999999734e+00,6.922013169620186090e+00
-1.599999999999999645e+00,3.683913777233101428e+00
-1.499999999999999556e+00,2.365972740110009909e+00
-1.399999999999999467e+00,1.606163483811542392e+00
-1.299999999999999378e+00,1.378731224103830755e+00
-1.199999999999999289e+00,1.394645395339466631e+00
-1.099999999999999201e+00,1.455729916691780090e+00
-9.999999999999991118e-01,1.365135014057159424e+00
-8.999999999999990230e-01,1.823278318741358817e+00
-7.999999999999989342e-01,1.428421781514771283e+00
-6.999999999999988454e-01,1.397686650510877371e+00
-5.999999999999987566e-01,2.662976030143909156e+00
-4.999999999999986677e-01,1.794052856741473079e+00
-3.999999999999985789e-01,1.762294308282434940e+00
-2.999999999999984901e-01,2.034916994976811111e+00
-1.999999999999984013e-01,2.572261378285475075e+00
-9.999999999999831246e-02,3.159469345468096435e+00
1.776356839400250465e-15,1.593286519520916045e+00
1.000000000000018652e-01,3.121490443591028452e+00
2.000000000000019540e-01,1.633624718990176916e+00
3.000000000000020428e-01,2.088089017081074417e+00
4.000000000000021316e-01,1.604985536076128483e+00
5.000000000000022204e-01,1.750058002304285765e+00
6.000000000000023093e-01,2.523940520593896508e+00
7.000000000000023981e-01,1.389843876473605633e+00
8.000000000000024869e-01,1.382525193737819791e+00
9.000000000000025757e-01,1.422303845873102546e+00
1.000000000000002665e+00,1.346967315301299095e+00
1.100000000000002753e+00,1.390465846634469926e+00
1.200000000000002842e+00,1.391767623717896640e+00
1.300000000000002931e+00,1.384104165830649436e+00
1.400000000000003020e+00,1.437137463246472180e+00
1.500000000000003109e+00,1.834887539735063910e+00
1.600000000000003197e+00,1.384247981593944132e+00
1.700000000000003286e+00,1.657157888868823647e+00
1.800000000000003375e+00,1.429222094011493027e+00
1.900000000000003464e+00,1.383670381153933704e+00
2.000000000000003553e+00,1.381709365290589631e+00
