-2.000000000000000000e+00,-6.706684222141500129e+01,-6.606443349649036634e+01,-6.605726402769396088e+01
-1.800000000000000044e+00,-6.123773750191691789e+01,-6.043394841571939224e+01,-6.042851498508044017e+01
-1.600000000000000089e+00,-5.553614904676911834e+01,-5.493289368881556811e+01,-5.492355694839854863e+01
-1.399999999999999911e+00,-5.002602559052302666e+01,-4.962130470600931886e+01,-4.960947516520242573e+01
-1.199999999999999956e+00,-4.482781675154388523e+01,-4.462071560550820237e+01,-4.460069186516188466e+01
-1.100000000000000089e+00,-4.242156541284449389e+01,-4.230911996424399035e+01,-4.227803674099687470e+01
-1.000000000000000000e+00,-4.024155836064510083e+01,-4.019241362987951049e+01,-4.014338001093165786e+01
-9.000000000000000222e-01,-3.841195311618756136e+01,-3.830162785508802870e+01,-3.827528096651757750e+01
-8.000000000000000444e-01,-3.686985573501748803e+01,-3.666505027092320290e+01,-3.665149097890591179e+01
-5.999999999999999778e-01,-3.445151912059277066e+01,-3.404676363540834672e+01,-3.404480537119579253e+01
-4.000000000000000222e-01,-3.279334675954643075e+01,-3.219254365136126950e+01,-3.218892146143038246e+01
-2.000000000000000111e-01,-3.182080812736361608e+01,-3.102043765274273568e+01,-3.101831193189811486e+01
-1.000000000000000056e-01,-3.158005012545357104e+01,-3.067985884156831133e+01,-3.067782344051816779e+01
1.000000000000000056e-01,-3.158005012545372736e+01,-3.067986067952556439e+01,-3.066163942428692124e+01
2.000000000000000111e-01,-3.182080812736358766e+01,-3.102043814021834223e+01,-3.101894616860750276e+01
4.000000000000000222e-01,-3.279334675954648759e+01,-3.219253087955198822e+01,-3.219069492156305046e+01
5.999999999999999778e-01,-3.445151912059283461e+01,-3.404676363540846040e+01,-3.404448345026033707e+01
8.000000000000000444e-01,-3.686985573501744540e+01,-3.666514277669386956e+01,-3.665141355518233723e+01
9.000000000000000222e-01,-3.841195311618783137e+01,-3.830156155644430527e+01,-3.827528098796720712e+01
1.000000000000000000e+00,-4.024156111068253239e+01,-4.019241664776620127e+01,-4.014341489947459252e+01
1.100000000000000089e+00,-4.242157650937510738e+01,-4.230911387560107073e+01,-4.227803655280462181e+01
1.199999999999999956e+00,-4.482781679672075370e+01,-4.462059236619391811e+01,-4.460068568291426061e+01
1.399999999999999911e+00,-5.002602558907773300e+01,-4.961989418788946438e+01,-4.960923370261618004e+01
1.600000000000000089e+00,-5.553625990869566209e+01,-5.493199579604871019e+01,-5.492479400576151249e+01
1.800000000000000044e+00,-6.123773755098434890e+01,-6.043406059980370770e+01,-6.042732271112581799e+01
2.000000000000000000e+00,-6.706684222141689133e+01,-6.606442115095981649e+01,-6.604124722957931226e+01
