-2.000000000000000000e+00,4.153609754191711545e+01
-1.800000000000000044e+00,4.843627627892419696e+01
-1.600000000000000089e+00,4.243947660550475121e+01
-1.399999999999999911e+00,3.528443678468465805e+01
-1.199999999999999956e+00,4.380994633026421070e+01
-1.100000000000000089e+00,4.968137838039547205e+01
-1.000000000000000000e+00,5.444319696072489023e+01
-9.000000000000000222e-01,4.717360069137066603e+01
-8.000000000000000444e-01,5.335081064375117421e+01
-5.999999999999999778e-01,9.174800464790314436e+01
-4.000000000000000222e-01,1.078387362542562187e+02
-2.000000000000000111e-01,1.132315749442204833e+02
-1.000000000000000056e-01,7.862545377062633634e+01
1.000000000000000056e-01,1.046655033524148166e+02
2.000000000000000111e-01,1.223993370481766760e+02
4.000000000000000222e-01,1.049882624507881701e+02
5.999999999999999778e-01,8.637711288779973984e+01
8.000000000000000444e-01,6.888445125753059983e+01
9.000000000000000222e-01,4.961312148673459888e+01
1.000000000000000000e+00,4.721742139477282763e+01
1.100000000000000089e+00,4.716344112809747458e+01
1.199999999999999956e+00,4.569101223163306713e+01
1.399999999999999911e+00,4.085923619521781802e+01
1.600000000000000089e+00,3.914329333230853081e+01
1.800000000000000044e+00,5.392006299318745732e+01
2.000000000000000000e+00,4.533990082517266273e+01
