 (-2.000000000000000000e+00+0.000000000000000000e+00j), (-4.024156111068291608e+01+1.993789732702668277e-15j), (-4.023592299764694502e+01+1.440439157280743947e-15j), (-4.019407616471398370e+01+2.035241098736036288e-15j), (-4.019241635503310306e+01-3.690243510721196406e-16j), (-4.014409302652724421e+01+1.685837151121048967e-15j), (-4.014337786362767702e+01-7.184887570604647416e-16j)
 (-1.800000000000000044e+00+0.000000000000000000e+00j), (-3.841195311618707819e+01+8.098116326611561709e-19j), (-3.841195311618554342e+01+1.534143902449374658e-15j), (-3.830157868842906055e+01-2.295863829495197255e-16j), (-3.830162448221216920e+01-5.883621698042940650e-15j), (-3.827528097690365172e+01+4.952807705230109276e-16j), (-3.799825076989671402e+01+1.289341907407836803e-15j)
 (-1.600000000000000089e+00+0.000000000000000000e+00j), (-3.686982352940438545e+01+5.087560264528091704e-16j), (-3.686985573501744540e+01+1.519051795953270192e-17j), (-3.666505411871012399e+01+1.950910741372665945e-16j), (-3.666504634150827258e+01+1.785014801945287321e-16j), (-3.665141313101588594e+01-1.262381747444869564e-15j), (-3.665148470755119092e+01-1.857486076006674919e-16j)
 (-1.399999999999999911e+00+0.000000000000000000e+00j), (-3.555846963203503464e+01-1.837463554560045404e-15j), (-3.555845226648012414e+01+2.192446114889953774e-15j), (-3.525571872316436384e+01-1.076113123061543414e-16j), (-3.525544282390045225e+01-8.944148484982082085e-16j), (-3.524726842829782214e+01-1.106863906980981284e-15j), (-3.524734553984880847e+01-8.921486101423353223e-16j)
 (-1.199999999999999956e+00+0.000000000000000000e+00j), (-3.445151912059279198e+01-1.759148914774203551e-15j), (-3.445151912059272803e+01-9.163742775969263116e-16j), (-3.404445855180998848e+01-2.296738714173010842e-15j), (-3.404524892896311172e+01-1.137898375073130668e-15j), (-3.404760979106772112e+01+6.958492523448620161e-16j), (-3.404643306859299656e+01-2.385190933854740652e-15j)
 (-1.100000000000000089e+00+0.000000000000000000e+00j), (-3.396969539091259094e+01+5.248525536521199263e-15j), (-3.396964380123980476e+01-1.894103722609343490e-15j), (-3.351443482128915008e+01-1.221073589776229038e-15j), (-3.351412180961603582e+01-3.613929015938382504e-16j), (-3.351625135475408257e+01+6.083369898034234456e-16j), (-3.351603495637450436e+01+1.456767545058181699e-15j)
 (-1.000000000000000000e+00+0.000000000000000000e+00j), (-3.353342111914486878e+01-1.824485599162434226e-15j), (-3.353342111914543722e+01-2.331240573522619213e-17j), (-3.302742976395203556e+01-2.905956950677389483e-15j), (-3.303220983344343153e+01+5.555569816420095274e-15j), (-3.302600231597124747e+01+4.568160508777218629e-16j), (-3.303097968073243607e+01+1.677698041594095392e-15j)
 (-9.000000000000000222e-01+0.000000000000000000e+00j), (-3.314163240974087898e+01+9.001738035599587706e-17j), (-3.314163240974114899e+01-3.208084423284200561e-17j), (-3.258665871333627706e+01+7.769346957204419415e-17j), (-3.258665871333619179e+01-2.154143383856406456e-16j), (-3.258964196077222653e+01-1.601726412632554617e-15j), (-3.258964193901040574e+01-5.618695858580703868e-15j)
 (-8.000000000000000444e-01+0.000000000000000000e+00j), (-3.279334675954650180e+01+1.101078165390803735e-17j), (-3.217027158610751059e+01-4.098253528855901263e-16j), (-3.278484258743041124e+01-2.151094437074476992e-15j), (-3.219253007240888564e+01-2.390491354482962095e-16j), (-3.218798004750330932e+01+2.679282788299998748e-16j), (-3.219005277421702971e+01+5.601226500687835771e-17j)
 (-5.999999999999999778e-01+0.000000000000000000e+00j), (-3.222414447420225514e+01+2.236970678027918356e-16j), (-3.222414447420220540e+01+1.435171622430762577e-15j), (-3.152359213061096099e+01-5.430407845944361378e-15j), (-3.152361940696895815e+01-6.227240717599128323e-16j), (-3.151253590920604353e+01-9.235463929092918502e-17j), (-3.151623071265311538e+01-6.614033334417014855e-14j)
 (-4.000000000000000222e-01+0.000000000000000000e+00j), (-3.182080812736360187e+01-1.571610601979258916e-15j), (-3.182080811752922855e+01-1.090621419473761639e-15j), (-3.102043628118706309e+01+6.073614983530111126e-15j), (-3.102038694552068421e+01-2.082752373344654018e-16j), (-3.101818330725757633e+01-2.241587553339223611e-16j), (-3.101910026175395885e+01-3.100738380453263963e-15j)
