-2.000000000000000000e+00,1.775618607178330421e+00
-1.800000000000000044e+00,1.699691427871584892e+00
-1.600000000000000089e+00,1.880474675912410021e+00
-1.399999999999999911e+00,1.366573763545602560e+00
-1.199999999999999956e+00,1.352088422980159521e+00
-1.100000000000000089e+00,1.298791495617479086e+00
-1.000000000000000000e+00,1.380344067700207233e+00
-9.000000000000000222e-01,2.505667441524565220e+00
-8.000000000000000444e-01,1.855535923969000578e+00
-5.999999999999999778e-01,1.532582918182015419e+00
-4.000000000000000222e-01,2.284593554679304361e+00
-2.000000000000000111e-01,2.896159728523343801e+00
-1.000000000000000056e-01,3.894435636233538389e+00
1.000000000000000056e-01,3.798489658161997795e+00
2.000000000000000111e-01,2.867222838103771210e+00
4.000000000000000222e-01,3.088805466890335083e+00
5.999999999999999778e-01,1.615381137933582067e+00
8.000000000000000444e-01,2.079107635188847780e+00
9.000000000000000222e-01,2.494669344741851091e+00
1.000000000000000000e+00,1.326047438196837902e+00
1.100000000000000089e+00,1.370713038835674524e+00
1.199999999999999956e+00,1.290712375193834305e+00
1.399999999999999911e+00,1.340739124920219183e+00
1.600000000000000089e+00,1.396232787519693375e+00
1.800000000000000044e+00,1.279653227422386408e+00
2.000000000000000000e+00,1.348961920011788607e+00
