 (-2.000000000000000000e+00+0.000000000000000000e+00j), (-4.372281323269016085e+00-9.191503034049545830e-17j), (-3.236067977499791581e+00-2.147503511167194476e-18j), (-1.000000000000000444e+00-2.163786541267103795e-17j)
 (-1.800000000000000044e+00+0.000000000000000000e+00j), (-4.135060334655369374e+00-1.363554384941886726e-16j), (-2.959126028197399449e+00-1.005238080693807669e-16j), (-9.000000000000005773e-01+1.046925655351170993e-17j)
 (-1.600000000000000089e+00+0.000000000000000000e+00j), (-3.902113701956377412e+00-3.545825626044191191e-17j), (-2.686796226411320987e+00+1.106883266885786939e-16j), (-8.000000000000007105e-01+6.530418904216230917e-17j)
 (-1.399999999999999911e+00+0.000000000000000000e+00j), (-3.673743179459560970e+00-8.586950733356961984e-17j), (-2.420465053408523914e+00-1.857512692901121427e-17j), (-7.000000000000008438e-01-3.382195040990635718e-17j)
 (-1.199999999999999956e+00+0.000000000000000000e+00j), (-3.450271893343338725e+00-7.395564683314162789e-17j), (-2.162049935181332039e+00-6.948549021946401972e-18j), (-6.000000000000003109e-01-8.278482833384264613e-18j)
 (-1.000000000000000000e+00+0.000000000000000000e+00j), (-3.232050807568877637e+00-6.467635443788226076e-18j), (-1.914213562373095590e+00+5.968286324303762599e-19j), (-5.000000000000004441e-01+3.987664123392209763e-17j)
 (-8.000000000000000444e-01+0.000000000000000000e+00j), (-3.019469664652404184e+00+3.557451222769821224e-18j), (-1.680624847486569262e+00-3.709246481616489213e-17j), (-4.000000000000004663e-01-1.072194938758716196e-18j)
 (-5.999999999999999778e-01+0.000000000000000000e+00j), (-2.812974995286251723e+00-2.266016687240921630e-17j), (-1.466190378969060681e+00+4.127917995260247774e-17j), (-2.999999999999994893e-01-9.611374136655405299e-18j)
 (-4.000000000000000222e-01+0.000000000000000000e+00j), (-2.613099200587225557e+00-7.548873413780850882e-18j), (-1.277032961426901148e+00-1.832675606189992470e-17j), (-2.000000000000000111e-01+6.320848332001659924e-18j)
 (-2.000000000000000111e-01+0.000000000000000000e+00j), (-2.420506897465811047e+00+1.196245512092298720e-17j), (-1.119803902718556676e+00+1.855052245778943637e-18j), (-9.999999999999953371e-02+1.600651977049412975e-18j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-2.236067977499789805e+00-6.874879789739245519e-17j), (-1.000000000000000000e+00-8.023096076392732812e-18j), (-3.681433052767001599e-16-2.469686569935052421e-16j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (-2.060971093281154243e+00+3.797119263100177796e-17j), (-9.198039027185571648e-01+2.955190400193509607e-18j), (-5.953580418465881374e-02-2.184077624197889601e-18j)
 (4.000000000000000222e-01+0.000000000000000000e+00j), (-1.896894581800204982e+00-4.334968796161795670e-17j), (-8.770329614269003482e-01-7.287153804267018820e-18j), (-1.162046187870204306e-01-1.950233127361301853e-19j)
 (5.000000000000000000e-01+0.000000000000000000e+00j), (-1.819704979752814866e+00+2.895171727048803759e-17j), (-8.680339887498949025e-01-1.167351801655411591e-17j), (-1.424670162573082599e-01-1.096739031007995742e-17j)
 (5.999999999999999778e-01+0.000000000000000000e+00j), (-1.746245374969805475e+00-4.040818658818442953e-17j), (-8.661903789690603706e-01-1.591008570814159073e-18j), (-1.667296203164483626e-01+7.209049831644753193e-19j)
 (8.000000000000000444e-01+0.000000000000000000e+00j), (-1.612432496314331498e+00-1.320466183183562307e-17j), (-8.806248474865696618e-01+5.963552862596341013e-18j), (-2.070371683380704542e-01+4.337636793480513282e-18j)
 (1.000000000000000000e+00+0.000000000000000000e+00j), (-1.500000000000000000e+00-1.522416638969710911e-17j), (-9.142135623730953675e-01+1.600639276232543230e-17j), (-2.320508075688774707e-01-7.064954406442965975e-20j)
 (1.100000000000000089e+00+0.000000000000000000e+00j), (-1.453441947702815540e+00+3.837114707361989017e-18j), (-9.366068747318502252e-01-1.187817383973491303e-17j), (-2.370398462803853246e-01+3.122851198341430135e-17j)
 (1.300000000000000044e+00+0.000000000000000000e+00j), (-1.382684627891368256e+00-7.071819001304253204e-18j), (-9.901219466856726603e-01-9.537340092311983718e-18j), (-2.286893223735086411e-01+7.210475385081697605e-18j)
 (1.399999999999999911e+00+0.000000000000000000e+00j), (-1.359268852968615882e+00+3.471656904888457048e-17j), (-1.020465053408525780e+00-6.863520379993785724e-19j), (-2.144743264909445835e-01-6.595237681136681394e-17j)
 (1.600000000000000089e+00+0.000000000000000000e+00j), (-1.336435305570500498e+00-1.914706669155824675e-18j), (-1.086796226411320454e+00-1.773623723018775871e-17j), (-1.656783963858755315e-01-1.885357400833892840e-17j)
 (1.800000000000000044e+00+0.000000000000000000e+00j), (-1.342660932331792178e+00-3.932571092203903941e-17j), (-1.159126028197400737e+00-1.592654799057296159e-17j), (-9.239940232357696237e-02+1.888036248845749268e-18j)
 (2.000000000000000000e+00+0.000000000000000000e+00j), (-1.372281323269013864e+00+7.874511693702057893e-19j), (-1.236067977499789805e+00-2.276199222375953330e-17j), (5.551115123125782702e-17+1.073033930189301632e-17j)
