#J,E0,E1,E2
-2,2925361
-1.9,3206338
-1.8,3109934
-1.7,3591032
-1.6,3393113
-1.5,3477581
-1.4,3241107
-1.3,3981517
-1.2,4310821
-1.1,4349536
-1,4343628
-0.9,4108591
-0.8,4107391
-0.7,4094083
-0.6,4107387
-0.5,3462564
-0.4,3866010
-0.3,3561781
-0.2,3459475
-0.1,3580350
6.38378e-16,2276671
0.1,3435197
0.2,3558719
0.3,3733158
0.4,3864626
0.5,4075669
0.6,4375753
0.7,4448320
0.8,4544393
0.9,4835652
1,5160435
1.1,4586115
1.2,4178152
1.3,3915573
1.4,3333759
1.5,3359892
1.6,3302771
1.7,3193204
1.8,3254622
1.9,3201991
2,3158002
