#J,E0,E1,E2
-2,1978047
-1.9,1857129
-1.8,1996226
-1.7,1782986
-1.6,1744538
-1.5,1808278
-1.4,1937584
-1.3,2007937
-1.2,2231280
-1.1,2012775
-1,1746675
-0.9,1646990
-0.8,1725920
-0.7,1586480
-0.6,1613041
-0.5,1599575
-0.4,1616430
-0.3,1651141
-0.2,1544038
-0.1,1501056
6.38378e-16,822229
0.1,1385852
0.2,1441147
0.3,1653465
0.4,1537388
0.5,1568751
0.6,1566732
0.7,1540423
0.8,1569603
0.9,1601350
1,1594278
1.1,1605990
1.2,1667246
1.3,1610833
1.4,1604258
1.5,1659535
1.6,1607949
1.7,1560432
1.8,1567649
1.9,1647384
2,1488048
