#J,E0,E1,E2
-2,7041589
-1.9,7163314
-1.8,7465837
-1.7,7587598
-1.6,7503563
-1.5,7889845
-1.4,7802410
-1.3,8054868
-1.2,8614097
-1.1,9605334
-1,14640594
-0.9,12337770
-0.8,10630565
-0.7,9431693
-0.6,8751346
-0.5,8580162
-0.4,7792625
-0.3,7740615
-0.2,6838582
-0.1,6902369
6.38378e-16,4174778
0.1,7132923
0.2,7184404
0.3,7611012
0.4,8151731
0.5,8596076
0.6,8950757
0.7,9498923
0.8,10596631
0.9,12319000
1,14916400
1.1,9494674
1.2,8553449
1.3,8053619
1.4,8039622
1.5,7748324
1.6,7578907
1.7,7495692
1.8,7406243
1.9,7215659
2,7102525
