-2.000000000000000000e+00,9.265983518119901419e+01
-1.800000000000000044e+00,1.232995767723768950e+02
-1.600000000000000089e+00,1.551109286490827799e+02
-1.399999999999999911e+00,2.245874511837027967e+02
-1.199999999999999956e+00,1.796052901051007211e+02
-1.100000000000000089e+00,1.294588264781050384e+02
-1.000000000000000000e+00,1.698514361483976245e+02
-9.000000000000000222e-01,9.414081013202667236e+01
-8.000000000000000444e-01,2.689890962974168360e+02
-5.999999999999999778e-01,1.555634530442766845e+02
-4.000000000000000222e-01,1.860086525203660131e+02
-2.000000000000000111e-01,1.780988434255123138e+02
-1.000000000000000056e-01,1.551758605903014541e+02
1.000000000000000056e-01,1.824556016856804490e+02
2.000000000000000111e-01,1.690061956811696291e+02
4.000000000000000222e-01,3.425331783471629024e+02
5.999999999999999778e-01,1.570372318569570780e+02
8.000000000000000444e-01,2.154100190028548241e+02
9.000000000000000222e-01,1.131051541711203754e+02
1.000000000000000000e+00,1.414489572034217417e+02
1.100000000000000089e+00,1.386800618078559637e+02
1.199999999999999956e+00,1.774654168682172894e+02
1.399999999999999911e+00,1.919253985253162682e+02
1.600000000000000089e+00,1.760003635622560978e+02
1.800000000000000044e+00,1.486877947892062366e+02
2.000000000000000000e+00,8.941765759512782097e+01
