-2.000000000000000000e+00,-4.024156111068291608e+01,-4.023592299764694502e+01,-4.019407616471398370e+01,-4.019241635503310306e+01,-4.014409302652724421e+01,-4.014337786362767702e+01
-1.800000000000000044e+00,-3.841195311618707819e+01,-3.841195311618554342e+01,-3.830162448221216920e+01,-3.830157868842906055e+01,-3.827528097690365172e+01,-3.799825076989671402e+01
-1.600000000000000089e+00,-3.686985573501744540e+01,-3.686982352940438545e+01,-3.666505411871012399e+01,-3.666504634150827258e+01,-3.665148470755119092e+01,-3.665141313101588594e+01
-1.399999999999999911e+00,-3.555846963203503464e+01,-3.555845226648012414e+01,-3.525571872316436384e+01,-3.525544282390045225e+01,-3.524734553984880847e+01,-3.524726842829782214e+01
-1.199999999999999956e+00,-3.445151912059279198e+01,-3.445151912059272803e+01,-3.404760979106772112e+01,-3.404643306859299656e+01,-3.404524892896311172e+01,-3.404445855180998848e+01
-1.100000000000000089e+00,-3.396969539091259094e+01,-3.396964380123980476e+01,-3.351625135475408257e+01,-3.351603495637450436e+01,-3.351443482128915008e+01,-3.351412180961603582e+01
-1.000000000000000000e+00,-3.353342111914543722e+01,-3.353342111914486878e+01,-3.303220983344343153e+01,-3.303097968073243607e+01,-3.302742976395203556e+01,-3.302600231597124747e+01
-9.000000000000000222e-01,-3.314163240974114899e+01,-3.314163240974087898e+01,-3.258964196077222653e+01,-3.258964193901040574e+01,-3.258665871333627706e+01,-3.258665871333619179e+01
-8.000000000000000444e-01,-3.279334675954650180e+01,-3.278484258743041124e+01,-3.219253007240888564e+01,-3.219005277421702971e+01,-3.218798004750330932e+01,-3.217027158610751059e+01
-5.999999999999999778e-01,-3.222414447420225514e+01,-3.222414447420220540e+01,-3.152361940696895815e+01,-3.152359213061096099e+01,-3.151623071265311538e+01,-3.151253590920604353e+01
-4.000000000000000222e-01,-3.182080812736360187e+01,-3.182080811752922855e+01,-3.102043628118706309e+01,-3.102038694552068421e+01,-3.101910026175395885e+01,-3.101818330725757633e+01
-2.000000000000000111e-01,-3.158005012545369539e+01,-3.158005012545368118e+01,-3.067985502504587103e+01,-3.067982941636207528e+01,-3.067713300661495524e+01,-3.067579291346165249e+01
-1.000000000000000056e-01,-3.152000312695496831e+01,-3.152000312695491857e+01,-3.056988650587676304e+01,-3.056983304208029750e+01,-3.056893550279053073e+01,-3.056881308956048926e+01
1.000000000000000056e-01,-3.152000312695475870e+01,-3.152000312676817728e+01,-3.056982747297851688e+01,-3.056977717324771149e+01,-3.056893676144619221e+01,-3.056789132300482592e+01
2.000000000000000111e-01,-3.158005012545362433e+01,-3.158005012545346091e+01,-3.067985633279289104e+01,-3.067982886953895871e+01,-3.067902483140216319e+01,-3.067606146161252312e+01
4.000000000000000222e-01,-3.182080812736375108e+01,-3.182080812736358411e+01,-3.102046201216483112e+01,-3.102025815216201821e+01,-3.101762588298560885e+01,-3.101760899369050861e+01
5.999999999999999778e-01,-3.222414447420217698e+01,-3.222414447420216987e+01,-3.152362655202540864e+01,-3.152358245878448173e+01,-3.151812375154434065e+01,-3.151447119193259638e+01
8.000000000000000444e-01,-3.279334675954630285e+01,-3.279322827195152712e+01,-3.219258750903590283e+01,-3.219253240855484677e+01,-3.219014978075927047e+01,-3.218647520805058093e+01
9.000000000000000222e-01,-3.314163240974090741e+01,-3.314163240974079372e+01,-3.258974488750501308e+01,-3.258935007192412314e+01,-3.258630150189328845e+01,-3.258590295237974743e+01
1.000000000000000000e+00,-3.353342111914668777e+01,-3.353342111914555801e+01,-3.303057590148014100e+01,-3.302967310266728873e+01,-3.302849724165523781e+01,-3.302165191887109330e+01
1.100000000000000089e+00,-3.396969539091303858e+01,-3.396964380123964844e+01,-3.351718560132828628e+01,-3.351615288848763896e+01,-3.351473055962917158e+01,-3.350844030229738024e+01
1.199999999999999956e+00,-3.445151912059264276e+01,-3.445151912059261434e+01,-3.404983190160814388e+01,-3.404722678589544671e+01,-3.404527974101554122e+01,-3.404433867828588234e+01
1.399999999999999911e+00,-3.555851649047339436e+01,-3.555846962932126587e+01,-3.525571699739068521e+01,-3.525541731680906565e+01,-3.524731321847971799e+01,-3.524724926433857064e+01
1.600000000000000089e+00,-3.686985573501740987e+01,-3.686982352940423624e+01,-3.666492217648316654e+01,-3.666460942152831848e+01,-3.665137870631857453e+01,-3.665130767087497077e+01
1.800000000000000044e+00,-3.841195311618622554e+01,-3.841195311618614738e+01,-3.830162494192236267e+01,-3.830159480289390217e+01,-3.827528098082252228e+01,-3.827522475441826089e+01
2.000000000000000000e+00,-4.024161904047503668e+01,-4.024154521066073897e+01,-4.019241579225601413e+01,-4.019241382030750032e+01,-4.014337556969675092e+01,-4.014337435242275376e+01
