-2.000000000000000000e+00,-1.986771216499022330e+01,-1.986771216499011317e+01,-1.976956827445199849e+01,-1.976956827445176401e+01,-1.967167726198388422e+01,-1.967167726198342592e+01
-1.800000000000000044e+00,-1.895600321393135346e+01,-1.895597990444615277e+01,-1.881932813338237409e+01,-1.881932813105838775e+01,-1.874481898389728940e+01,-1.874481897805193853e+01
-1.600000000000000089e+00,-1.818493383199069058e+01,-1.818493383199066571e+01,-1.796649324612141285e+01,-1.796649324612134180e+01,-1.791893935520560888e+01,-1.791893935460512211e+01
-1.399999999999999911e+00,-1.752925779905395487e+01,-1.752920584314595231e+01,-1.721819447496568145e+01,-1.721819447496101319e+01,-1.718728303977781025e+01,-1.718728303975724714e+01
-1.199999999999999956e+00,-1.697576596059464293e+01,-1.697576596059461096e+01,-1.656863686557560555e+01,-1.656863686557557713e+01,-1.654794046061360291e+01,-1.654794046061310908e+01
-1.100000000000000089e+00,-1.673484725559313091e+01,-1.673482452453703928e+01,-1.627897756377107896e+01,-1.627897756377049632e+01,-1.626192565812647572e+01,-1.626192565812388935e+01
-1.000000000000000000e+00,-1.651671055957218215e+01,-1.647998660172889984e+01,-1.601189077778745684e+01,-1.600420922449984218e+01,-1.600147716906772644e+01,-1.599782995842138789e+01
-9.000000000000000222e-01,-1.632081614132567182e+01,-1.632081614132566472e+01,-1.576684178917677848e+01,-1.576684178917667900e+01,-1.575526506366314727e+01,-1.575525483607512278e+01
-8.000000000000000444e-01,-1.614667337977303063e+01,-1.614667321412536083e+01,-1.554344689505622945e+01,-1.554344689505617438e+01,-1.553396521005568687e+01,-1.553396521005537778e+01
-5.999999999999999778e-01,-1.586207223873379846e+01,-1.586207223873372918e+01,-1.516000909384774786e+01,-1.516000441258173304e+01,-1.515388523938495702e+01,-1.515388523936638876e+01
-4.000000000000000222e-01,-1.566040406375326555e+01,-1.566040406375325489e+01,-1.485920094311286022e+01,-1.485920090310676578e+01,-1.485561494870762722e+01,-1.485561491074386709e+01
-2.000000000000000111e-01,-1.554002506272806272e+01,-1.554002506272805029e+01,-1.463949000628115726e+01,-1.463948972276146243e+01,-1.463789201340401824e+01,-1.463785534836129187e+01
-1.000000000000000056e-01,-1.551000156347747350e+01,-1.551000156347743442e+01,-1.455974675622498715e+01,-1.455973322096076039e+01,-1.455900482724718792e+01,-1.455898929321005575e+01
1.000000000000000056e-01,-1.551000156347745396e+01,-1.551000156347740777e+01,-1.455974770181946099e+01,-1.455974523627896744e+01,-1.455899052248465608e+01,-1.455882862182416915e+01
2.000000000000000111e-01,-1.554002506272806805e+01,-1.554002506272802897e+01,-1.463948840765663917e+01,-1.463948386611328267e+01,-1.463789023747124318e+01,-1.463641561822247006e+01
4.000000000000000222e-01,-1.566040406375325844e+01,-1.566040406375324245e+01,-1.485920114975327699e+01,-1.485920085240257293e+01,-1.485561498746607256e+01,-1.485561471746587792e+01
5.999999999999999778e-01,-1.586207223873371852e+01,-1.586207223873370431e+01,-1.516000441258176323e+01,-1.516000441258172060e+01,-1.515388523938917764e+01,-1.515387941270098437e+01
8.000000000000000444e-01,-1.614667337977300221e+01,-1.614667335225556499e+01,-1.554344689505623656e+01,-1.554344689505621879e+01,-1.553396503516732174e+01,-1.550476098224148735e+01
9.000000000000000222e-01,-1.632081620487054963e+01,-1.631868783908413789e+01,-1.576761231938255037e+01,-1.576684178917657597e+01,-1.575545620841659300e+01,-1.575526299396246266e+01
1.000000000000000000e+00,-1.651671043126303218e+01,-1.651671042857716287e+01,-1.601189302126354974e+01,-1.601189077778808922e+01,-1.599782995842124578e+01,-1.599782727425110984e+01
1.100000000000000089e+00,-1.673482452453700375e+01,-1.673482452453699310e+01,-1.627897756377102567e+01,-1.627897532916892942e+01,-1.626192566006116635e+01,-1.626192565812639756e+01
1.199999999999999956e+00,-1.697576596059462162e+01,-1.697576596059458254e+01,-1.656863686557558779e+01,-1.656863686557554161e+01,-1.654794046061359580e+01,-1.654794046061356028e+01
1.399999999999999911e+00,-1.752925781887277523e+01,-1.752925460107857702e+01,-1.721819447496298494e+01,-1.721819447496104516e+01,-1.718728303977053784e+01,-1.718728303975729332e+01
1.600000000000000089e+00,-1.818493383199077229e+01,-1.818493383199071900e+01,-1.796649324612140219e+01,-1.796649324612137377e+01,-1.791893935493513013e+01,-1.791893935470346122e+01
1.800000000000000044e+00,-1.895597990444625225e+01,-1.895597393107404827e+01,-1.881932813460892717e+01,-1.881932813338275778e+01,-1.874481898707821159e+01,-1.874481898388658863e+01
2.000000000000000000e+00,-1.986771216499017711e+01,-1.986771216499009896e+01,-1.976956827445199139e+01,-1.976956827445169296e+01,-1.967167726198485056e+01,-1.967167726198321276e+01
