-2.000000000000000000e+00,-1.350366250441486500e+02,-1.350365654361225154e+02,-1.292525938386840210e+02
-1.800000000000000044e+00,-1.239659625025384031e+02,-1.239658441615566886e+02,-1.191076653132771241e+02
-1.600000000000000089e+00,-1.132815032900317647e+02,-1.132813852377844768e+02,-1.096698915008007873e+02
-1.399999999999999911e+00,-1.032004460040564453e+02,-1.032004216461796489e+02,-1.010532484211406086e+02
-1.199999999999999956e+00,-9.419467655225216163e+01,-9.419466796231367312e+01,-9.329979048663592778e+01
-1.000000000000000000e+00,-8.728335464227569673e+01,-8.727677763854944715e+01,-8.633140674110680379e+01
-8.000000000000000444e-01,-8.218314853782121077e+01,-8.213043665417229988e+01,-8.146979382004209924e+01
-5.999999999999999778e-01,-7.816339484019593442e+01,-7.802111579779186457e+01,-7.752872543781731451e+01
-4.000000000000000222e-01,-7.485125447532597320e+01,-7.462755279773421080e+01,-7.422704986036481500e+01
-2.000000000000000111e-01,-7.203037450107144934e+01,-7.176238499112500335e+01,-7.141714246154836587e+01
0.000000000000000000e+00,-6.958608584617664405e+01,-6.930904385039424653e+01,-6.900365413966403594e+01
2.000000000000000111e-01,-6.745650095045176897e+01,-6.719518204046036658e+01,-6.692535820173253569e+01
4.000000000000000222e-01,-6.561076326083038168e+01,-6.538097791474592668e+01,-6.514814644341969085e+01
5.000000000000000000e-01,-6.478969054570735864e+01,-6.458177591966622799e+01,-6.437051079572552226e+01
5.999999999999999778e-01,-6.404188985680418966e+01,-6.385632225261818462e+01,-6.366875349070389234e+01
8.000000000000000444e-01,-6.277962465563807370e+01,-6.265362538069422982e+01,-6.252364135995011196e+01
1.000000000000000000e+00,-6.198276006206815936e+01,-6.194784500827989859e+01,-6.194045932252694797e+01
1.100000000000000089e+00,-6.636695189440024478e+01,-6.599040540130400245e+01,-6.455193491188272503e+01
1.300000000000000044e+00,-7.727735042458859027e+01,-7.395707788481297484e+01,-7.065995360453204910e+01
1.399999999999999911e+00,-7.902720208954082182e+01,-7.896165754571474338e+01,-7.505006919393797205e+01
1.600000000000000089e+00,-8.920802447173254279e+01,-8.424272838723535983e+01,-8.421348931791703762e+01
1.800000000000000044e+00,-9.962670873939110550e+01,-9.381082362460561797e+01,-9.363952488233589122e+01
2.000000000000000000e+00,-1.032154740505580719e+02,-1.032153991529837498e+02,-9.641138864547173171e+01
