-2.000000000000000000e+00,1.265441908868961036e+02
-1.800000000000000044e+00,1.659690156467258930e+02
-1.600000000000000089e+00,8.410791949275881052e+01
-1.399999999999999911e+00,1.220889675654470921e+02
-1.199999999999999956e+00,1.560470694471150637e+02
-1.000000000000000000e+00,3.556322457776404917e+02
-8.000000000000000444e-01,4.557230059318244457e+02
-5.999999999999999778e-01,4.693406859333626926e+02
-4.000000000000000222e-01,4.266170461592264473e+02
-2.000000000000000111e-01,5.039584543551318347e+02
0.000000000000000000e+00,4.764864639937877655e+02
2.000000000000000111e-01,3.739851805609650910e+02
4.000000000000000222e-01,4.588404435710981488e+02
5.000000000000000000e-01,3.225313516869209707e+02
5.999999999999999778e-01,4.114392878445796669e+02
8.000000000000000444e-01,3.911480120932683349e+02
1.000000000000000000e+00,4.388636884619481862e+02
1.100000000000000089e+00,2.516594829368405044e+02
1.300000000000000044e+00,1.825144856548868120e+02
1.399999999999999911e+00,2.223139917608350515e+02
1.600000000000000089e+00,1.518644033838063478e+02
1.800000000000000044e+00,1.479518634974956512e+02
2.000000000000000000e+00,1.858557392475195229e+02
