-2.000000000000000000e+00,2.433129874110454693e+01
-1.800000000000000044e+00,2.757220005406998098e+01
-1.600000000000000089e+00,2.940025099276681431e+01
-1.399999999999999911e+00,4.593557845090981573e+01
-1.199999999999999956e+00,3.227537943012430333e+01
-1.100000000000000089e+00,2.452214234214625321e+01
-1.000000000000000000e+00,2.449548034003237262e+01
-9.000000000000000222e-01,3.536172679308219813e+01
-8.000000000000000444e-01,2.766958794911624864e+01
-5.999999999999999778e-01,3.220243191905319691e+01
-4.000000000000000222e-01,3.662008149205939844e+01
-2.000000000000000111e-01,4.139805620390689000e+01
-1.000000000000000056e-01,3.652284699649026152e+02
1.000000000000000056e-01,6.075767780898604542e+01
2.000000000000000111e-01,8.960252292000222951e+01
4.000000000000000222e-01,3.184110774801811203e+02
5.999999999999999778e-01,3.090799326001433656e+01
8.000000000000000444e-01,2.069107347607496195e+01
9.000000000000000222e-01,2.071584327801247127e+01
1.000000000000000000e+00,4.228270126893767156e+01
1.100000000000000089e+00,3.345943847476155497e+01
1.199999999999999956e+00,2.428096970444312319e+01
1.399999999999999911e+00,3.570421950882882811e+01
1.600000000000000089e+00,4.086903863173210993e+01
1.800000000000000044e+00,1.976006869014236145e+01
2.000000000000000000e+00,2.694451690284768119e+01
