-2.000000000000000000e+00,-3.076958870134094326e+01,-3.076228853779124250e+01,-2.514003109546545289e+01
-1.800000000000000044e+00,-2.830688569863194459e+01,-2.829185813603221789e+01,-2.363411648088079176e+01
-1.600000000000000089e+00,-2.594505062440616427e+01,-2.591171001246429029e+01,-2.223448457794656719e+01
-1.399999999999999911e+00,-2.374247418565353485e+01,-2.366345561554332022e+01,-2.090004827542830768e+01
-1.199999999999999956e+00,-2.180353739622106701e+01,-2.161200736318683013e+01,-1.954941050548529446e+01
-1.000000000000000000e+00,-2.024927444381842889e+01,-1.984551709663878682e+01,-1.809828212202421582e+01
-8.000000000000000444e-01,-1.906650224920230485e+01,-1.842231531383903587e+01,-1.675623064265903039e+01
-5.999999999999999778e-01,-1.812630888105187665e+01,-1.730322894560710978e+01,-1.587288118303705531e+01
-4.000000000000000222e-01,-1.733524222050061425e+01,-1.640602443590178439e+01,-1.513059610565621682e+01
-2.000000000000000111e-01,-1.664769739216050226e+01,-1.567335087639279223e+01,-1.451065766955679592e+01
0.000000000000000000e+00,-1.604087919081530700e+01,-1.507293496610164851e+01,-1.399782326213069972e+01
2.000000000000000111e-01,-1.550248449082278057e+01,-1.458497250188107586e+01,-1.358119534480870527e+01
4.000000000000000222e-01,-1.502616161927759642e+01,-1.419694954206669912e+01,-1.333053574083620596e+01
5.000000000000000000e-01,-1.481058150381040761e+01,-1.403854503703555778e+01,-1.324922352388534108e+01
5.999999999999999778e-01,-1.461033175031536047e+01,-1.390424449595824541e+01,-1.319256548027773057e+01
8.000000000000000444e-01,-1.425997006564444902e+01,-1.371709375755396287e+01,-1.317503183647720277e+01
1.000000000000000000e+00,-1.400000000000000888e+01,-1.369551813004514784e+01,-1.337429972931203359e+01
1.100000000000000089e+00,-1.395466360838611308e+01,-1.383910643422576570e+01,-1.362890455234946074e+01
1.300000000000000044e+00,-1.492582065842018935e+01,-1.492581962474984003e+01,-1.408956905748491550e+01
1.399999999999999911e+00,-1.570487187886035230e+01,-1.570487186237117427e+01,-1.454090422372317448e+01
1.600000000000000089e+00,-1.741160605868814315e+01,-1.741160605773126591e+01,-1.566481349922882771e+01
1.800000000000000044e+00,-1.921629095698964917e+01,-1.921629095573221946e+01,-1.692375557454332125e+01
2.000000000000000000e+00,-2.107309548680850853e+01,-2.107309548646579955e+01,-1.825728262638227406e+01
