-2.000000000000000000e+00,-6.601412987597431936e+01,-6.601412987597359461e+01,-6.413539823844890009e+01,-6.396277661223280120e+01,-6.396277661223252409e+01,-6.213743467730868986e+01
-1.800000000000000044e+00,-6.026416543288301852e+01,-6.026416543288280536e+01,-5.859816294530391900e+01,-5.843258080041312041e+01,-5.842054483654716535e+01,-5.682120708259103736e+01
-1.600000000000000089e+00,-5.462874763826669522e+01,-5.462871596572977495e+01,-5.317846064939012507e+01,-5.304166015233095521e+01,-5.304164907854384836e+01,-5.294780988212845330e+01
-1.399999999999999911e+00,-4.915865553421722467e+01,-4.915857091793261446e+01,-4.792833533398763990e+01,-4.788638808589877272e+01,-4.787792367001880223e+01,-4.783795226981845872e+01
-1.199999999999999956e+00,-4.394079907360307402e+01,-4.394079907360199400e+01,-4.306675023502221222e+01,-4.306665010214686617e+01,-4.293695887284231816e+01,-4.293695887283569590e+01
-1.100000000000000089e+00,-4.147259857154375595e+01,-4.147259857153677842e+01,-4.079675524560143884e+01,-4.077521651747751008e+01,-4.058576898563715929e+01,-4.058575641361257169e+01
-1.000000000000000000e+00,-3.913984696683814235e+01,-3.913980727051185937e+01,-3.865967535214307560e+01,-3.865884435107476946e+01,-3.863155594131320925e+01,-3.837393800142959321e+01
-9.000000000000000222e-01,-3.699573187370739902e+01,-3.699570963095991516e+01,-3.670533681871429366e+01,-3.670160425448961661e+01,-3.635724489951930138e+01,-3.635719462361575438e+01
-8.000000000000000444e-01,-3.513555720967881513e+01,-3.513530810355549505e+01,-3.501288810861281320e+01,-3.501286872615676771e+01,-3.463804038806122776e+01,-3.463790222056539392e+01
-5.999999999999999778e-01,-3.285295526971129476e+01,-3.285295526971118107e+01,-3.262082136337789251e+01,-3.258078329164633402e+01,-3.258078329157751085e+01,-3.234916563558084590e+01
-4.000000000000000222e-01,-3.173468449568332872e+01,-3.168026143788153703e+01,-3.119164571243885575e+01,-3.118279857229624241e+01,-3.117844848097917776e+01,-3.109321133610463406e+01
-2.000000000000000111e-01,-3.117316260192065158e+01,-3.117275091038029089e+01,-3.115263370271264876e+01,-3.038365083650140264e+01,-3.038345375499477186e+01,-3.035437357275895565e+01
-1.000000000000000056e-01,-3.104269411667725720e+01,-3.104269411667720391e+01,-3.103767173370683352e+01,-3.014473687255233258e+01,-3.014322229593742009e+01,-3.013978745536059733e+01
1.000000000000000056e-01,-3.104269411667713996e+01,-3.104268937692467034e+01,-3.103765899794423788e+01,-3.014478456751074376e+01,-3.014439777200898973e+01,-3.013514775936442192e+01
2.000000000000000111e-01,-3.117316260192066579e+01,-3.117275106961249520e+01,-3.115279745950530810e+01,-3.038365083666076316e+01,-3.038349511856991469e+01,-3.035237520472910688e+01
4.000000000000000222e-01,-3.173468449568727578e+01,-3.168054260381630627e+01,-3.164853624964929324e+01,-3.119164570952143833e+01,-3.118399790818543238e+01,-3.109798553230739770e+01
5.999999999999999778e-01,-3.285296557940997531e+01,-3.285295526971135160e+01,-3.263062474931448520e+01,-3.258078329169023846e+01,-3.258078329156294473e+01,-3.236917282459485534e+01
8.000000000000000444e-01,-3.513550233792241784e+01,-3.513549915187041961e+01,-3.501287247530813573e+01,-3.501287247044586337e+01,-3.493947543219203311e+01,-3.493947542433874531e+01
9.000000000000000222e-01,-3.699573183572527313e+01,-3.699567933489269933e+01,-3.666393298461640171e+01,-3.658910356180295054e+01,-3.635719538963257946e+01,-3.635719308625235158e+01
1.000000000000000000e+00,-3.913984698037396015e+01,-3.913981485703865104e+01,-3.865884443315769659e+01,-3.865785687726815922e+01,-3.837394560222416828e+01,-3.837394500897048744e+01
1.100000000000000089e+00,-4.147259857154002560e+01,-4.147258440513724054e+01,-4.079680507400092182e+01,-4.079572228891712626e+01,-4.058576898568070135e+01,-4.058576898568048819e+01
1.199999999999999956e+00,-4.394079907360283954e+01,-4.393999672491550257e+01,-4.306656452548438807e+01,-4.306578891114565266e+01,-4.293695887284081891e+01,-4.293683140554169597e+01
1.399999999999999911e+00,-4.915865553285109257e+01,-4.915857091793249367e+01,-4.792825755834304857e+01,-4.792806029110420241e+01,-4.788718324731166121e+01,-4.788586399955156736e+01
1.600000000000000089e+00,-5.462874763827443303e+01,-5.462871596573004496e+01,-5.304170332291064227e+01,-5.304161533965996966e+01,-5.294935937408118320e+01,-5.004795906657931681e+01
1.800000000000000044e+00,-6.026416543288294747e+01,-6.026416543288283378e+01,-5.859816294529262848e+01,-5.859816294524460289e+01,-5.843260318455406832e+01,-5.843258080041318436e+01
2.000000000000000000e+00,-6.601412987597402093e+01,-6.601412987597370829e+01,-6.413539823844911325e+01,-6.413539823844509158e+01,-6.396277661223268041e+01,-6.396277661219673405e+01
