-2.000000000000000000e+00,3.374186835251748562e+00
-1.800000000000000044e+00,3.160360374487936497e+00
-1.600000000000000089e+00,2.567914843559265137e+00
-1.399999999999999911e+00,2.526407918892800808e+00
-1.199999999999999956e+00,2.718976037576794624e+00
-1.000000000000000000e+00,3.512934607919305563e+00
-8.000000000000000444e-01,3.909040090627968311e+00
-5.999999999999999778e-01,2.901663943659514189e+00
-4.000000000000000222e-01,2.539270115084946156e+00
-2.000000000000000111e-01,2.592102312017232180e+00
0.000000000000000000e+00,2.926885659340769053e+00
2.000000000000000111e-01,3.030738483183085918e+00
4.000000000000000222e-01,2.463449146598577499e+00
5.000000000000000000e-01,2.544506585691124201e+00
5.999999999999999778e-01,2.549564374610781670e+00
8.000000000000000444e-01,3.518447820097208023e+00
1.000000000000000000e+00,2.673588695004582405e+00
1.100000000000000089e+00,3.803692596033215523e+00
1.300000000000000044e+00,4.961253278888761997e+00
1.399999999999999911e+00,5.482608717866241932e+00
1.600000000000000089e+00,4.008261363487690687e+00
1.800000000000000044e+00,3.020569113083183765e+00
2.000000000000000000e+00,3.190266618039458990e+00
